"StateFIPS","State","Year","Value","Data Comment","Number of CWS",,"Concentration"
"49","Utah","2010","0%","","1",,"Concentration: (>10)"
"49","Utah","2010","13%","","52",,"Concentration: (not-detected)"
"49","Utah","2011","92%","","353",,"Concentration: (0-<=10)"
"49","Utah","2011","1%","","2",,"Concentration: (>10)"
"49","Utah","2011","8%","","30",,"Concentration: (not-detected)"
"49","Utah","2012","91%","","348",,"Concentration: (0-<=10)"
"49","Utah","2012","1%","","2",,"Concentration: (>10)"
"49","Utah","2012","8%","","31",,"Concentration: (not-detected)"
"49","Utah","2013","89%","","334",,"Concentration: (0-<=10)"
"49","Utah","2013","1%","","2",,"Concentration: (>10)"
"49","Utah","2013","10%","","39",,"Concentration: (not-detected)"
"49","Utah","2014","90%","","320",,"Concentration: (0-<=10)"
"49","Utah","2014","1%","","3",,"Concentration: (>10)"
"49","Utah","2014","10%","","34",,"Concentration: (not-detected)"
"49","Utah","2015","89%","","336",,"Concentration: (0-<=10)"
"49","Utah","2015","1%","","2",,"Concentration: (>10)"
"49","Utah","2015","11%","","40",,"Concentration: (not-detected)"
"49","Utah","2016","88%","","355",,"Concentration: (0-<=10)"
"49","Utah","2016","1%","","2",,"Concentration: (>10)"
"49","Utah","2016","12%","","47",,"Concentration: (not-detected)"
"49","Utah","2017","91%","","346",,"Concentration: (0-<=10)"
"49","Utah","2017","1%","","4",,"Concentration: (>10)"
"49","Utah","2017","8%","","30",,"Concentration: (not-detected)"
"49","Utah","2018","85%","","470",,"Concentration: (0-<=10)"
"49","Utah","2018","1%","","3",,"Concentration: (>10)"
"49","Utah","2018","15%","","83",,"Concentration: (not-detected)"
"49","Utah","2019","81%","","658",,"Concentration: (0-<=10)"
"49","Utah","2019","1%","","5",,"Concentration: (>10)"
"49","Utah","2019","18%","","149",,"Concentration: (not-detected)"
"49","Utah","2020","84%","","325",,"Concentration: (0-<=10)"
"49","Utah","2020","2%","","6",,"Concentration: (>10)"
"49","Utah","2020","14%","","56",,"Concentration: (not-detected)"
"49","Utah","2021","85%","","340",,"Concentration: (0-<=10)"
"49","Utah","2021","1%","","4",,"Concentration: (>10)"
"49","Utah","2021","14%","","54",,"Concentration: (not-detected)"
"49","Utah","2022","82%","","331",,"Concentration: (0-<=10)"
"49","Utah","2022","1%","","5",,"Concentration: (>10)"
"49","Utah","2022","17%","","67",,"Concentration: (not-detected)"
"49","Utah","2023","85%","","332",,"Concentration: (0-<=10)"
"49","Utah","2023","1%","","3",,"Concentration: (>10)"
"49","Utah","2023","14%","","56",,"Concentration: (not-detected)"
"50","Vermont","1999","37%","","149",,"Concentration: (0-<=10)"
"50","Vermont","1999","0%","","0",,"Concentration: (>10)"
"50","Vermont","1999","63%","","253",,"Concentration: (not-detected)"
"50","Vermont","2000","35%","","135",,"Concentration: (0-<=10)"
"50","Vermont","2000","0%","","1",,"Concentration: (>10)"
"50","Vermont","2000","65%","","249",,"Concentration: (not-detected)"
"50","Vermont","2001","35%","","140",,"Concentration: (0-<=10)"
"50","Vermont","2001","0%","","0",,"Concentration: (>10)"
"50","Vermont","2001","65%","","256",,"Concentration: (not-detected)"
"50","Vermont","2002","38%","","154",,"Concentration: (0-<=10)"
"50","Vermont","2002","0%","","0",,"Concentration: (>10)"
"50","Vermont","2002","62%","","248",,"Concentration: (not-detected)"
"50","Vermont","2003","45%","","176",,"Concentration: (0-<=10)"
"50","Vermont","2003","0%","","0",,"Concentration: (>10)"
"50","Vermont","2003","55%","","215",,"Concentration: (not-detected)"
"50","Vermont","2004","46%","","186",,"Concentration: (0-<=10)"
"50","Vermont","2004","0%","","0",,"Concentration: (>10)"
"50","Vermont","2004","54%","","220",,"Concentration: (not-detected)"
"50","Vermont","2005","50%","","171",,"Concentration: (0-<=10)"
"50","Vermont","2005","0%","","0",,"Concentration: (>10)"
"50","Vermont","2005","50%","","170",,"Concentration: (not-detected)"
"50","Vermont","2006","48%","","198",,"Concentration: (0-<=10)"
"50","Vermont","2006","0%","","0",,"Concentration: (>10)"
"50","Vermont","2006","52%","","217",,"Concentration: (not-detected)"
"50","Vermont","2007","51%","","209",,"Concentration: (0-<=10)"
"50","Vermont","2007","0%","","0",,"Concentration: (>10)"
"50","Vermont","2007","49%","","199",,"Concentration: (not-detected)"
"50","Vermont","2008","57%","","236",,"Concentration: (0-<=10)"
"50","Vermont","2008","0%","","0",,"Concentration: (>10)"
"50","Vermont","2008","43%","","177",,"Concentration: (not-detected)"
"50","Vermont","2009","53%","","221",,"Concentration: (0-<=10)"
"50","Vermont","2009","0%","","0",,"Concentration: (>10)"
"50","Vermont","2009","47%","","198",,"Concentration: (not-detected)"
"50","Vermont","2010","52%","","222",,"Concentration: (0-<=10)"
"50","Vermont","2010","0%","","0",,"Concentration: (>10)"
"50","Vermont","2010","48%","","204",,"Concentration: (not-detected)"
"50","Vermont","2011","56%","","234",,"Concentration: (0-<=10)"
"50","Vermont","2011","0%","","0",,"Concentration: (>10)"
"50","Vermont","2011","44%","","183",,"Concentration: (not-detected)"
"50","Vermont","2012","54%","","223",,"Concentration: (0-<=10)"
"50","Vermont","2012","0%","","0",,"Concentration: (>10)"
"50","Vermont","2012","46%","","192",,"Concentration: (not-detected)"
"50","Vermont","2013","60%","","246",,"Concentration: (0-<=10)"
"50","Vermont","2013","0%","","0",,"Concentration: (>10)"
"50","Vermont","2013","40%","","165",,"Concentration: (not-detected)"
"50","Vermont","2014","60%","","245",,"Concentration: (0-<=10)"
"50","Vermont","2014","0%","","1",,"Concentration: (>10)"
"50","Vermont","2014","40%","","163",,"Concentration: (not-detected)"
"50","Vermont","2015","61%","","251",,"Concentration: (0-<=10)"
"50","Vermont","2015","0%","","1",,"Concentration: (>10)"
"50","Vermont","2015","39%","","162",,"Concentration: (not-detected)"
"50","Vermont","2016","61%","","249",,"Concentration: (0-<=10)"
"50","Vermont","2016","0%","","0",,"Concentration: (>10)"
"50","Vermont","2016","39%","","156",,"Concentration: (not-detected)"
"50","Vermont","2017","60%","","245",,"Concentration: (0-<=10)"
"50","Vermont","2017","0%","","0",,"Concentration: (>10)"
"50","Vermont","2017","40%","","164",,"Concentration: (not-detected)"
"50","Vermont","2018","58%","","239",,"Concentration: (0-<=10)"
"50","Vermont","2018","0%","","0",,"Concentration: (>10)"
"50","Vermont","2018","42%","","171",,"Concentration: (not-detected)"
"50","Vermont","2019","60%","","244",,"Concentration: (0-<=10)"
"50","Vermont","2019","0%","","0",,"Concentration: (>10)"
"50","Vermont","2019","40%","","161",,"Concentration: (not-detected)"
"50","Vermont","2020","68%","","274",,"Concentration: (0-<=10)"
"50","Vermont","2020","0%","","0",,"Concentration: (>10)"
"50","Vermont","2020","32%","","129",,"Concentration: (not-detected)"
"50","Vermont","2021","75%","","299",,"Concentration: (0-<=10)"
"50","Vermont","2021","0%","","0",,"Concentration: (>10)"
"50","Vermont","2021","25%","","102",,"Concentration: (not-detected)"
"50","Vermont","2022","70%","","281",,"Concentration: (0-<=10)"
"50","Vermont","2022","0%","","0",,"Concentration: (>10)"
"50","Vermont","2022","30%","","121",,"Concentration: (not-detected)"
"50","Vermont","2023","68%","","270",,"Concentration: (0-<=10)"
"50","Vermont","2023","0%","","0",,"Concentration: (>10)"
"50","Vermont","2023","32%","","129",,"Concentration: (not-detected)"
"53","Washington","1999","52%","","26",,"Concentration: (0-<=10)"
"53","Washington","1999","2%","","1",,"Concentration: (>10)"
"53","Washington","1999","46%","","23",,"Concentration: (not-detected)"
"53","Washington","2000","60%","","60",,"Concentration: (0-<=10)"
"53","Washington","2000","0%","","0",,"Concentration: (>10)"
"53","Washington","2000","40%","","40",,"Concentration: (not-detected)"
"53","Washington","2001","61%","","102",,"Concentration: (0-<=10)"
"53","Washington","2001","1%","","2",,"Concentration: (>10)"
"53","Washington","2001","37%","","62",,"Concentration: (not-detected)"
"53","Washington","2002","62%","","1,099",,"Concentration: (0-<=10)"
"53","Washington","2002","2%","","34",,"Concentration: (>10)"
"53","Washington","2002","36%","","645",,"Concentration: (not-detected)"
"53","Washington","2003","62%","","1,267",,"Concentration: (0-<=10)"
"53","Washington","2003","2%","","33",,"Concentration: (>10)"
"53","Washington","2003","36%","","729",,"Concentration: (not-detected)"
"53","Washington","2004","63%","","1,301",,"Concentration: (0-<=10)"
"53","Washington","2004","2%","","35",,"Concentration: (>10)"
"53","Washington","2004","35%","","730",,"Concentration: (not-detected)"
"53","Washington","2005","60%","","1,260",,"Concentration: (0-<=10)"
"53","Washington","2005","1%","","31",,"Concentration: (>10)"
"53","Washington","2005","39%","","813",,"Concentration: (not-detected)"
"53","Washington","2006","60%","","1,250",,"Concentration: (0-<=10)"
"53","Washington","2006","1%","","31",,"Concentration: (>10)"
"53","Washington","2006","39%","","816",,"Concentration: (not-detected)"
"53","Washington","2007","60%","","1,214",,"Concentration: (0-<=10)"
"53","Washington","2007","1%","","26",,"Concentration: (>10)"
"53","Washington","2007","38%","","774",,"Concentration: (not-detected)"
"53","Washington","2008","60%","","1,273",,"Concentration: (0-<=10)"
"53","Washington","2008","1%","","23",,"Concentration: (>10)"
"53","Washington","2008","39%","","831",,"Concentration: (not-detected)"
"53","Washington","2009","62%","","1,281",,"Concentration: (0-<=10)"
"53","Washington","2009","1%","","23",,"Concentration: (>10)"
"53","Washington","2009","37%","","762",,"Concentration: (not-detected)"
"53","Washington","2010","63%","","1,327",,"Concentration: (0-<=10)"
"53","Washington","2010","1%","","18",,"Concentration: (>10)"
"53","Washington","2010","36%","","752",,"Concentration: (not-detected)"
"53","Washington","2011","63%","","1,317",,"Concentration: (0-<=10)"
"53","Washington","2011","1%","","18",,"Concentration: (>10)"
"53","Washington","2011","36%","","756",,"Concentration: (not-detected)"
"53","Washington","2012","64%","","1,335",,"Concentration: (0-<=10)"
"53","Washington","2012","1%","","18",,"Concentration: (>10)"
"53","Washington","2012","35%","","728",,"Concentration: (not-detected)"
"53","Washington","2013","64%","","1,318",,"Concentration: (0-<=10)"
"53","Washington","2013","1%","","14",,"Concentration: (>10)"
"53","Washington","2013","35%","","720",,"Concentration: (not-detected)"
"53","Washington","2014","64%","","1,298",,"Concentration: (0-<=10)"
"53","Washington","2014","1%","","12",,"Concentration: (>10)"
"53","Washington","2014","36%","","723",,"Concentration: (not-detected)"
"53","Washington","2015","64%","","1,302",,"Concentration: (0-<=10)"
"53","Washington","2015","1%","","17",,"Concentration: (>10)"
"53","Washington","2015","35%","","714",,"Concentration: (not-detected)"
"53","Washington","2016","66%","","1,352",,"Concentration: (0-<=10)"
"53","Washington","2016","1%","","17",,"Concentration: (>10)"
"53","Washington","2016","33%","","681",,"Concentration: (not-detected)"
"53","Washington","2017","65%","","1,311",,"Concentration: (0-<=10)"
"53","Washington","2017","1%","","19",,"Concentration: (>10)"
"53","Washington","2017","34%","","693",,"Concentration: (not-detected)"
"53","Washington","2019","64%","","1,315",,"Concentration: (0-<=10)"
"53","Washington","2019","1%","","14",,"Concentration: (>10)"
"53","Washington","2019","35%","","718",,"Concentration: (not-detected)"
"53","Washington","2020","62%","","1,241",,"Concentration: (0-<=10)"
"53","Washington","2020","1%","","14",,"Concentration: (>10)"
"53","Washington","2020","37%","","743",,"Concentration: (not-detected)"
"53","Washington","2021","61%","","1,256",,"Concentration: (0-<=10)"
"53","Washington","2021","1%","","15",,"Concentration: (>10)"
"53","Washington","2021","38%","","776",,"Concentration: (not-detected)"
"53","Washington","2022","62%","","1,207",,"Concentration: (0-<=10)"
"53","Washington","2022","0%","","9",,"Concentration: (>10)"
"53","Washington","2022","37%","","720",,"Concentration: (not-detected)"
"53","Washington","2023","61%","","1,222",,"Concentration: (0-<=10)"
"53","Washington","2023","0%","","7",,"Concentration: (>10)"
"53","Washington","2023","38%","","759",,"Concentration: (not-detected)"
"54","West Virginia","1999","50%","","4",,"Concentration: (0-<=10)"
"54","West Virginia","1999","0%","","0",,"Concentration: (>10)"
"54","West Virginia","1999","50%","","4",,"Concentration: (not-detected)"
"54","West Virginia","2000","71%","","57",,"Concentration: (0-<=10)"
"54","West Virginia","2000","1%","","1",,"Concentration: (>10)"
"54","West Virginia","2000","28%","","22",,"Concentration: (not-detected)"
"54","West Virginia","2001","75%","","3",,"Concentration: (0-<=10)"
"54","West Virginia","2001","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2001","25%","","1",,"Concentration: (not-detected)"
"54","West Virginia","2002","74%","","222",,"Concentration: (0-<=10)"
"54","West Virginia","2002","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2002","26%","","79",,"Concentration: (not-detected)"
"54","West Virginia","2003","77%","","223",,"Concentration: (0-<=10)"
"54","West Virginia","2003","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2003","23%","","68",,"Concentration: (not-detected)"
"54","West Virginia","2004","73%","","210",,"Concentration: (0-<=10)"
"54","West Virginia","2004","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2004","27%","","78",,"Concentration: (not-detected)"
"54","West Virginia","2005","73%","","221",,"Concentration: (0-<=10)"
"54","West Virginia","2005","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2005","27%","","81",,"Concentration: (not-detected)"
"54","West Virginia","2006","71%","","215",,"Concentration: (0-<=10)"
"54","West Virginia","2006","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2006","29%","","86",,"Concentration: (not-detected)"
"54","West Virginia","2007","82%","","242",,"Concentration: (0-<=10)"
"54","West Virginia","2007","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2007","18%","","53",,"Concentration: (not-detected)"
"54","West Virginia","2008","79%","","230",,"Concentration: (0-<=10)"
"54","West Virginia","2008","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2008","21%","","60",,"Concentration: (not-detected)"
"54","West Virginia","2009","78%","","225",,"Concentration: (0-<=10)"
"54","West Virginia","2009","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2009","22%","","63",,"Concentration: (not-detected)"
"54","West Virginia","2010","77%","","213",,"Concentration: (0-<=10)"
"54","West Virginia","2010","0%","","1",,"Concentration: (>10)"
"54","West Virginia","2010","23%","","64",,"Concentration: (not-detected)"
"54","West Virginia","2011","81%","","225",,"Concentration: (0-<=10)"
"54","West Virginia","2011","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2011","19%","","54",,"Concentration: (not-detected)"
"54","West Virginia","2012","84%","","225",,"Concentration: (0-<=10)"
"54","West Virginia","2012","0%","","1",,"Concentration: (>10)"
"54","West Virginia","2012","15%","","41",,"Concentration: (not-detected)"
"54","West Virginia","2013","81%","","213",,"Concentration: (0-<=10)"
"54","West Virginia","2013","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2013","19%","","49",,"Concentration: (not-detected)"
"54","West Virginia","2014","82%","","199",,"Concentration: (0-<=10)"
"54","West Virginia","2014","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2014","18%","","44",,"Concentration: (not-detected)"
"54","West Virginia","2015","83%","","196",,"Concentration: (0-<=10)"
"54","West Virginia","2015","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2015","17%","","41",,"Concentration: (not-detected)"
"54","West Virginia","2016","80%","","196",,"Concentration: (0-<=10)"
"54","West Virginia","2016","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2016","20%","","48",,"Concentration: (not-detected)"
"54","West Virginia","2017","27%","","66",,"Concentration: (0-<=10)"
"54","West Virginia","2017","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2017","73%","","179",,"Concentration: (not-detected)"
"54","West Virginia","2018","23%","","54",,"Concentration: (0-<=10)"
"54","West Virginia","2018","0%","","0",,"Concentration: (>10)"
"54","West Virginia","2018","77%","","183",,"Concentration: (not-detected)"
"55","Wisconsin","1999","59%","","161",,"Concentration: (0-<=10)"
"55","Wisconsin","1999","1%","","3",,"Concentration: (>10)"
"55","Wisconsin","1999","39%","","107",,"Concentration: (not-detected)"
"55","Wisconsin","2000","68%","","428",,"Concentration: (0-<=10)"
"55","Wisconsin","2000","1%","","4",,"Concentration: (>10)"
"55","Wisconsin","2000","31%","","194",,"Concentration: (not-detected)"
"55","Wisconsin","2001","66%","","479",,"Concentration: (0-<=10)"
"55","Wisconsin","2001","1%","","8",,"Concentration: (>10)"
"55","Wisconsin","2001","33%","","240",,"Concentration: (not-detected)"
"55","Wisconsin","2002","63%","","308",,"Concentration: (0-<=10)"
"55","Wisconsin","2002","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2002","36%","","173",,"Concentration: (not-detected)"
"55","Wisconsin","2003","70%","","421",,"Concentration: (0-<=10)"
"55","Wisconsin","2003","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2003","30%","","179",,"Concentration: (not-detected)"
"55","Wisconsin","2004","71%","","454",,"Concentration: (0-<=10)"
"55","Wisconsin","2004","1%","","4",,"Concentration: (>10)"
"55","Wisconsin","2004","28%","","180",,"Concentration: (not-detected)"
"55","Wisconsin","2005","68%","","292",,"Concentration: (0-<=10)"
"55","Wisconsin","2005","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2005","31%","","133",,"Concentration: (not-detected)"
"55","Wisconsin","2006","68%","","511",,"Concentration: (0-<=10)"
"55","Wisconsin","2006","1%","","8",,"Concentration: (>10)"
"55","Wisconsin","2006","31%","","228",,"Concentration: (not-detected)"
"55","Wisconsin","2007","72%","","597",,"Concentration: (0-<=10)"
"55","Wisconsin","2007","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2007","27%","","223",,"Concentration: (not-detected)"
"55","Wisconsin","2008","66%","","405",,"Concentration: (0-<=10)"
"55","Wisconsin","2008","1%","","7",,"Concentration: (>10)"
"55","Wisconsin","2008","33%","","200",,"Concentration: (not-detected)"
"55","Wisconsin","2009","72%","","493",,"Concentration: (0-<=10)"
"55","Wisconsin","2009","1%","","6",,"Concentration: (>10)"
"55","Wisconsin","2009","27%","","186",,"Concentration: (not-detected)"
"55","Wisconsin","2010","67%","","561",,"Concentration: (0-<=10)"
"55","Wisconsin","2010","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2010","33%","","276",,"Concentration: (not-detected)"
"55","Wisconsin","2011","66%","","397",,"Concentration: (0-<=10)"
"55","Wisconsin","2011","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2011","33%","","200",,"Concentration: (not-detected)"
"55","Wisconsin","2012","76%","","577",,"Concentration: (0-<=10)"
"55","Wisconsin","2012","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2012","23%","","176",,"Concentration: (not-detected)"
"55","Wisconsin","2013","73%","","617",,"Concentration: (0-<=10)"
"55","Wisconsin","2013","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2013","27%","","228",,"Concentration: (not-detected)"
"55","Wisconsin","2014","66%","","425",,"Concentration: (0-<=10)"
"55","Wisconsin","2014","2%","","10",,"Concentration: (>10)"
"55","Wisconsin","2014","32%","","209",,"Concentration: (not-detected)"
"55","Wisconsin","2015","81%","","591",,"Concentration: (0-<=10)"
"55","Wisconsin","2015","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2015","18%","","130",,"Concentration: (not-detected)"
"55","Wisconsin","2016","79%","","707",,"Concentration: (0-<=10)"
"55","Wisconsin","2016","1%","","6",,"Concentration: (>10)"
"55","Wisconsin","2016","21%","","185",,"Concentration: (not-detected)"
"55","Wisconsin","2017","71%","","445",,"Concentration: (0-<=10)"
"55","Wisconsin","2017","1%","","8",,"Concentration: (>10)"
"55","Wisconsin","2017","27%","","170",,"Concentration: (not-detected)"
"55","Wisconsin","2019","73%","","625",,"Concentration: (0-<=10)"
"55","Wisconsin","2019","1%","","5",,"Concentration: (>10)"
"55","Wisconsin","2019","26%","","224",,"Concentration: (not-detected)"
"55","Wisconsin","2020","70%","","432",,"Concentration: (0-<=10)"
"55","Wisconsin","2020","1%","","4",,"Concentration: (>10)"
"55","Wisconsin","2020","29%","","177",,"Concentration: (not-detected)"
"55","Wisconsin","2021","76%","","550",,"Concentration: (0-<=10)"
"55","Wisconsin","2021","1%","","4",,"Concentration: (>10)"
"55","Wisconsin","2021","23%","","170",,"Concentration: (not-detected)"
"55","Wisconsin","2022","72%","","447",,"Concentration: (0-<=10)"
"55","Wisconsin","2022","0%","","1",,"Concentration: (>10)"
"55","Wisconsin","2022","28%","","177",,"Concentration: (not-detected)"
"55","Wisconsin","2023","74%","","322",,"Concentration: (0-<=10)"
"55","Wisconsin","2023","0%","","2",,"Concentration: (>10)"
"55","Wisconsin","2023","26%","","111",,"Concentration: (not-detected)"
